"","subject","trial","Phone_NOTENG","Phone_ENG","Econ","Loc","Glob","acoustic_distance","response_var"
"981","subject_21","trial_33","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,0
"982","subject_22","trial_33","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"983","subject_23","trial_33","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"984","subject_24","trial_33","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,1
"985","subject_25","trial_33","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,0
"986","subject_26","trial_33","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"987","subject_27","trial_33","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,0
"988","subject_28","trial_33","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"989","subject_29","trial_33","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,1
"990","subject_30","trial_33","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,0
"991","subject_1","trial_34","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"992","subject_2","trial_34","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,0
"993","subject_3","trial_34","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,1
"994","subject_4","trial_34","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,0
"995","subject_5","trial_34","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,0
"996","subject_6","trial_34","ɡʲ","b",0.2609970674,0.1099706745,0.1180351906,-1.82721759387342,0
"997","subject_7","trial_34","ɡʲ","d",0.2609970674,0.1099706745,0.1180351906,-0.81353474579396,1
"998","subject_8","trial_34","ɡʲ","g",0.2609970674,0.1099706745,0.1180351906,0.48351457045017,1
"999","subject_9","trial_34","ɡʲ","p",0.2609970674,0.1099706745,0.1180351906,-0.73863565453159,1
"1000","subject_10","trial_34","ɡʲ","t",0.2609970674,0.1099706745,0.1180351906,-0.953883662266879,1
"1001","subject_11","trial_34","ɡʲ","k",0.2609970674,0.1099706745,0.1180351906,-0.47585320022111,1
"1002","subject_12","trial_34","ɡʲ","d͡ʒ",0.2609970674,0.1099706745,0.1180351906,-0.27667604381396,1
"1003","subject_13","trial_34","ɬ","ʃ",0.08333333333,0.1138519924,0.2352941176,0.0594180034674903,1
"1004","subject_14","trial_34","ɬ","l",0.08333333333,0.1138519924,0.2352941176,-0.36662170105357,1
"1005","subject_15","trial_34","ɬ","ʒ",0.08333333333,0.1138519924,0.2352941176,-0.12738592633236,1
"1006","subject_16","trial_34","pʼ","p",0,0.1524453694,0.07795698925,0.32189851433566,0
"1007","subject_17","trial_34","pʼ","t",0,0.1524453694,0.07795698925,-0.57713105678878,1
"1008","subject_18","trial_34","pʼ","k",0,0.1524453694,0.07795698925,-0.46323480071326,1
"1009","subject_19","trial_34","pʼ","b",0,0.1524453694,0.07795698925,-0.16460921213582,1
"1010","subject_20","trial_34","pʼ","d",0,0.1524453694,0.07795698925,-0.72155770150615,0
"1011","subject_21","trial_34","pʼ","g",0,0.1524453694,0.07795698925,-0.7233715363913,1
"1012","subject_22","trial_34","q","p",0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
"1013","subject_23","trial_34","q","t",0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,1
"1014","subject_24","trial_34","q","k",0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971,1
"1015","subject_25","trial_34","q","b",0.2609970674,-0.05131964809,-0.04765395894,-0.76949838391041,1
"1016","subject_26","trial_34","q","d",0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
"1017","subject_27","trial_34","q","g",0.2609970674,-0.05131964809,-0.04765395894,-0.58358177025076,1
"1018","subject_28","trial_34","qʷ","p",0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,0
"1019","subject_29","trial_34","qʷ","t",0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
"1020","subject_30","trial_34","qʷ","k",0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,1
"1021","subject_1","trial_35","qʷ","b",0.1743308167,0.09094028826,0.0394646534,-1.68132614157317,1
"1022","subject_2","trial_35","qʷ","d",0.1743308167,0.09094028826,0.0394646534,-0.73146909928443,1
"1023","subject_3","trial_35","qʷ","g",0.1743308167,0.09094028826,0.0394646534,-0.433702190605939,1
"1024","subject_4","trial_35","qʷ","w",0.1743308167,0.09094028826,0.0394646534,-0.12366903435088,0
"1025","subject_5","trial_35","ʁʷ","r",0.2840501792,0.09867172676,0.1105313093,-0.3093652777156,1
"1026","subject_6","trial_35","ʁʷ","h",0.2840501792,0.09867172676,0.1105313093,-0.11512523452443,1
"1027","subject_7","trial_35","ʁʷ","w",0.2840501792,0.09867172676,0.1105313093,0.0943979402672896,0
"1028","subject_8","trial_35","xʷ","k",0.3342293907,0.1362007168,-0.01290322581,-0.68808191514267,1
"1029","subject_9","trial_35","xʷ","h",0.3342293907,0.1362007168,-0.01290322581,0.0594180034674903,1
"1030","subject_10","trial_35","xʷ","s",0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,1
"1031","subject_11","trial_35","xʷ","ʃ",0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
"1032","subject_12","trial_35","xʷ","w",0.3342293907,0.1362007168,-0.01290322581,-0.0859270232931801,1
"1033","subject_13","trial_35","ç","k",0.2925021796,0.1967741935,-0.04887585533,-0.72522508552507,0
"1034","subject_14","trial_35","ç","h",0.2925021796,0.1967741935,-0.04887585533,-0.45597212010725,0
"1035","subject_15","trial_35","ç","s",0.2925021796,0.1967741935,-0.04887585533,-0.28355236903001,1
"1036","subject_16","trial_35","ç","ʃ",0.2925021796,0.1967741935,-0.04887585533,0.0661251304900503,1
"1037","subject_17","trial_35","ʃ '","k",0,0.1524453694,0.0188172043,-1.68132614157317,1
"1038","subject_18","trial_35","ʃ '","h",0,0.1524453694,0.0188172043,-1.04093413454766,1
"1039","subject_19","trial_35","ʃ '","s",0,0.1524453694,0.0188172043,-0.6205589829249,1
"1040","subject_20","trial_35","ʃ '","ʃ",0,0.1524453694,0.0188172043,0.20167511999017,0
"1041","subject_21","trial_35","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,1
"1042","subject_22","trial_35","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,1
"1043","subject_23","trial_35","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,0
"1044","subject_24","trial_35","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"1045","subject_25","trial_35","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"1046","subject_26","trial_35","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"1047","subject_27","trial_35","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"1048","subject_28","trial_35","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"1049","subject_29","trial_35","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"1050","subject_30","trial_35","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"1051","subject_1","trial_36","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,0
"1052","subject_2","trial_36","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,1
"1053","subject_3","trial_36","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"1054","subject_4","trial_36","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,1
"1055","subject_5","trial_36","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"1056","subject_6","trial_36","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"1057","subject_7","trial_36","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"1058","subject_8","trial_36","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"1059","subject_9","trial_36","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"1060","subject_10","trial_36","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,1
"1061","subject_11","trial_36","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"1062","subject_12","trial_36","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,1
"1063","subject_13","trial_36","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,1
"1064","subject_14","trial_36","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,0
"1065","subject_15","trial_36","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,1
"1066","subject_16","trial_36","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,0
"1067","subject_17","trial_36","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"1068","subject_18","trial_36","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,1
"1069","subject_19","trial_36","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,0
"1070","subject_20","trial_36","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,1
"1071","subject_21","trial_36","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,0
"1072","subject_22","trial_36","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"1073","subject_23","trial_36","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,0
"1074","subject_24","trial_36","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,0
"1075","subject_25","trial_36","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"1076","subject_26","trial_36","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"1077","subject_27","trial_36","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"1078","subject_28","trial_36","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,1
"1079","subject_29","trial_36","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,0
"1080","subject_30","trial_36","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,1
"1081","subject_1","trial_37","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"1082","subject_2","trial_37","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"1083","subject_3","trial_37","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,0
"1084","subject_4","trial_37","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,0
"1085","subject_5","trial_37","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"1086","subject_6","trial_37","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"1087","subject_7","trial_37","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"1088","subject_8","trial_37","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,0
"1089","subject_9","trial_37","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"1090","subject_10","trial_37","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,0
"1091","subject_11","trial_37","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"1092","subject_12","trial_37","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"1093","subject_13","trial_37","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,0
"1094","subject_14","trial_37","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,0
"1095","subject_15","trial_37","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"1096","subject_16","trial_37","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,1
"1097","subject_17","trial_37","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,1
"1098","subject_18","trial_37","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,1
"1099","subject_19","trial_37","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"1100","subject_20","trial_37","ɡʲ","b",0.2609970674,0.1099706745,0.1180351906,-1.82721759387342,0
"1101","subject_21","trial_37","ɡʲ","d",0.2609970674,0.1099706745,0.1180351906,-0.81353474579396,1
"1102","subject_22","trial_37","ɡʲ","g",0.2609970674,0.1099706745,0.1180351906,0.48351457045017,1
"1103","subject_23","trial_37","ɡʲ","p",0.2609970674,0.1099706745,0.1180351906,-0.73863565453159,1
"1104","subject_24","trial_37","ɡʲ","t",0.2609970674,0.1099706745,0.1180351906,-0.953883662266879,1
"1105","subject_25","trial_37","ɡʲ","k",0.2609970674,0.1099706745,0.1180351906,-0.47585320022111,1
"1106","subject_26","trial_37","ɡʲ","d͡ʒ",0.2609970674,0.1099706745,0.1180351906,-0.27667604381396,1
"1107","subject_27","trial_37","ɬ","ʃ",0.08333333333,0.1138519924,0.2352941176,0.0594180034674903,1
"1108","subject_28","trial_37","ɬ","l",0.08333333333,0.1138519924,0.2352941176,-0.36662170105357,1
"1109","subject_29","trial_37","ɬ","ʒ",0.08333333333,0.1138519924,0.2352941176,-0.12738592633236,1
"1110","subject_30","trial_37","pʼ","p",0,0.1524453694,0.07795698925,0.32189851433566,1
"1111","subject_1","trial_38","pʼ","t",0,0.1524453694,0.07795698925,-0.57713105678878,0
"1112","subject_2","trial_38","pʼ","k",0,0.1524453694,0.07795698925,-0.46323480071326,1
"1113","subject_3","trial_38","pʼ","b",0,0.1524453694,0.07795698925,-0.16460921213582,0
"1114","subject_4","trial_38","pʼ","d",0,0.1524453694,0.07795698925,-0.72155770150615,1
"1115","subject_5","trial_38","pʼ","g",0,0.1524453694,0.07795698925,-0.7233715363913,1
"1116","subject_6","trial_38","q","p",0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
"1117","subject_7","trial_38","q","t",0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,1
"1118","subject_8","trial_38","q","k",0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971,0
"1119","subject_9","trial_38","q","b",0.2609970674,-0.05131964809,-0.04765395894,-0.76949838391041,1
"1120","subject_10","trial_38","q","d",0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
"1121","subject_11","trial_38","q","g",0.2609970674,-0.05131964809,-0.04765395894,-0.58358177025076,1
"1122","subject_12","trial_38","qʷ","p",0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,1
"1123","subject_13","trial_38","qʷ","t",0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,1
"1124","subject_14","trial_38","qʷ","k",0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,1
"1125","subject_15","trial_38","qʷ","b",0.1743308167,0.09094028826,0.0394646534,-1.68132614157317,1
"1126","subject_16","trial_38","qʷ","d",0.1743308167,0.09094028826,0.0394646534,-0.73146909928443,1
"1127","subject_17","trial_38","qʷ","g",0.1743308167,0.09094028826,0.0394646534,-0.433702190605939,1
"1128","subject_18","trial_38","qʷ","w",0.1743308167,0.09094028826,0.0394646534,-0.12366903435088,0
"1129","subject_19","trial_38","ʁʷ","r",0.2840501792,0.09867172676,0.1105313093,-0.3093652777156,1
"1130","subject_20","trial_38","ʁʷ","h",0.2840501792,0.09867172676,0.1105313093,-0.11512523452443,1
"1131","subject_21","trial_38","ʁʷ","w",0.2840501792,0.09867172676,0.1105313093,0.0943979402672896,1
"1132","subject_22","trial_38","xʷ","k",0.3342293907,0.1362007168,-0.01290322581,-0.68808191514267,1
"1133","subject_23","trial_38","xʷ","h",0.3342293907,0.1362007168,-0.01290322581,0.0594180034674903,1
"1134","subject_24","trial_38","xʷ","s",0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,1
"1135","subject_25","trial_38","xʷ","ʃ",0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
"1136","subject_26","trial_38","xʷ","w",0.3342293907,0.1362007168,-0.01290322581,-0.0859270232931801,1
"1137","subject_27","trial_38","ç","k",0.2925021796,0.1967741935,-0.04887585533,-0.72522508552507,0
"1138","subject_28","trial_38","ç","h",0.2925021796,0.1967741935,-0.04887585533,-0.45597212010725,1
"1139","subject_29","trial_38","ç","s",0.2925021796,0.1967741935,-0.04887585533,-0.28355236903001,1
"1140","subject_30","trial_38","ç","ʃ",0.2925021796,0.1967741935,-0.04887585533,0.0661251304900503,1
"1141","subject_1","trial_39","ʃ '","k",0,0.1524453694,0.0188172043,-1.68132614157317,1
"1142","subject_2","trial_39","ʃ '","h",0,0.1524453694,0.0188172043,-1.04093413454766,0
"1143","subject_3","trial_39","ʃ '","s",0,0.1524453694,0.0188172043,-0.6205589829249,1
"1144","subject_4","trial_39","ʃ '","ʃ",0,0.1524453694,0.0188172043,0.20167511999017,1
"1145","subject_5","trial_39","bʰ","b",0.01668520578,0.1062291435,0.1683644595,0.0618853178926599,0
"1146","subject_6","trial_39","bʰ","d",0.01668520578,0.1062291435,0.1683644595,-0.66428426160508,0
"1147","subject_7","trial_39","bʰ","g",0.01668520578,0.1062291435,0.1683644595,-0.65362190141363,1
"1148","subject_8","trial_39","bʰ","p",0.01668520578,0.1062291435,0.1683644595,-0.219837265703499,1
"1149","subject_9","trial_39","bʰ","t",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"1150","subject_10","trial_39","bʰ","k",0.01668520578,0.1062291435,0.1683644595,-0.85640986837544,1
"1151","subject_11","trial_39","bʰ","v",0.01668520578,0.1062291435,0.1683644595,-0.324695590643819,1
"1152","subject_12","trial_39","d̪ʰ","b",0.2001093494,0.1550027337,0.2191323693,-0.53924567926845,1
"1153","subject_13","trial_39","d̪ʰ","d",0.2001093494,0.1550027337,0.2191323693,0.30164056720466,1
"1154","subject_14","trial_39","d̪ʰ","g",0.2001093494,0.1550027337,0.2191323693,-0.53513664966592,1
"1155","subject_15","trial_39","d̪ʰ","p",0.2001093494,0.1550027337,0.2191323693,-0.91295934236769,1
"1156","subject_16","trial_39","d̪ʰ","t",0.2001093494,0.1550027337,0.2191323693,-0.11503790598643,1
"1157","subject_17","trial_39","d̪ʰ","k",0.2001093494,0.1550027337,0.2191323693,-0.72666523095823,1
"1158","subject_18","trial_39","d̪ʰ","ð",0.2001093494,0.1550027337,0.2191323693,-0.27898720356059,0
"1159","subject_19","trial_39","ɖ","b",0.3817204301,0.1693548387,0.03225806452,-0.47826465691113,1
"1160","subject_20","trial_39","ɖ","d",0.3817204301,0.1693548387,0.03225806452,0.17303232959971,1
"1161","subject_21","trial_39","ɖ","g",0.3817204301,0.1693548387,0.03225806452,-0.6205589829249,1
"1162","subject_22","trial_39","ɖ","p",0.3817204301,0.1693548387,0.03225806452,-0.85600230262639,1
"1163","subject_23","trial_39","ɖ","t",0.3817204301,0.1693548387,0.03225806452,-0.27667604381396,1
"1164","subject_24","trial_39","ɖ","k",0.3817204301,0.1693548387,0.03225806452,-0.91615826003434,0
"1165","subject_25","trial_39","ɖ","ð",0.3817204301,0.1693548387,0.03225806452,-0.58853296579063,1
"1166","subject_26","trial_39","ɖʰ","b",0.04786680541,0.08532778356,0.2474881015,-0.68808191514267,0
"1167","subject_27","trial_39","ɖʰ","d",0.04786680541,0.08532778356,0.2474881015,0.20167511999017,0
"1168","subject_28","trial_39","ɖʰ","g",0.04786680541,0.08532778356,0.2474881015,-0.54541839393655,0
"1169","subject_29","trial_39","ɖʰ","p",0.04786680541,0.08532778356,0.2474881015,-0.834715444404,1
"1170","subject_30","trial_39","ɖʰ","t",0.04786680541,0.08532778356,0.2474881015,-0.3368152204949,0
"1171","subject_1","trial_40","ɖʰ","k",0.04786680541,0.08532778356,0.2474881015,-0.770926331976,1
"1172","subject_2","trial_40","ɖʰ","ð",0.04786680541,0.08532778356,0.2474881015,-0.11512523452443,0
"1173","subject_3","trial_40","dʒʰ","d",0.01668520578,0.1062291435,0.1239388795,-0.433702190605939,1
"1174","subject_4","trial_40","dʒʰ","z",0.01668520578,0.1062291435,0.1239388795,-0.67116255861138,0
"1175","subject_5","trial_40","dʒʰ","t",0.01668520578,0.1062291435,0.1239388795,-0.76136525128921,1
"1176","subject_6","trial_40","dʒʰ","s",0.01668520578,0.1062291435,0.1239388795,-0.7233715363913,1
"1177","subject_7","trial_40","dʒʰ","d͡ʒ",0.01668520578,0.1062291435,0.1239388795,0.24729505138738,1
"1178","subject_8","trial_40","dʒʰ","t͡ʃ",0.01668520578,0.1062291435,0.1239388795,-0.37762794062756,1
"1179","subject_9","trial_40","ɡʰ","b",0.01668520578,0.1062291435,0.1516694963,-0.44747281090639,1
"1180","subject_10","trial_40","ɡʰ","d",0.01668520578,0.1062291435,0.1516694963,-0.45203414309149,1
"1181","subject_11","trial_40","ɡʰ","g",0.01668520578,0.1062291435,0.1516694963,0.20167511999017,1
"1182","subject_12","trial_40","ɡʰ","p",0.01668520578,0.1062291435,0.1516694963,-0.78039481232873,0
"1183","subject_13","trial_40","ɡʰ","t",0.01668520578,0.1062291435,0.1516694963,-0.96652040763977,1
"1184","subject_14","trial_40","ɡʰ","k",0.01668520578,0.1062291435,0.1516694963,-0.0721818889485899,0
"1185","subject_15","trial_40","ɳ","n",0.3817204301,0.125,-0.07661290323,0.54887734059071,1
"1186","subject_16","trial_40","ɳ","j",0.3817204301,0.125,-0.07661290323,0.24445951631444,1
"1187","subject_17","trial_40","ɽ","b",0.0770609319,0.1326164875,0.1553166069,-1.61453638146467,1
"1188","subject_18","trial_40","ɽ","d",0.0770609319,0.1326164875,0.1553166069,0.12733145914267,1
"1189","subject_19","trial_40","ɽ","g",0.0770609319,0.1326164875,0.1553166069,-0.53831970161309,1
"1190","subject_20","trial_40","ɽ","p",0.0770609319,0.1326164875,0.1553166069,-1.11250819479602,1
"1191","subject_21","trial_40","ɽ","t",0.0770609319,0.1326164875,0.1553166069,-0.0971209008228699,1
"1192","subject_22","trial_40","ɽ","k",0.0770609319,0.1326164875,0.1553166069,-1.78989514613954,0
"1193","subject_23","trial_40","ɽ","ð",0.0770609319,0.1326164875,0.1553166069,-0.44747281090639,1
"1194","subject_24","trial_40","ɽ","ɾ",0.0770609319,0.1326164875,0.1553166069,0.24729505138738,1
"1195","subject_25","trial_40","ʈ","t",0.3817204301,0.1827956989,-0.08870967742,0.139983112483201,1
"1196","subject_26","trial_40","ʈ","d",0.3817204301,0.1827956989,-0.08870967742,-0.26240255792794,1
"1197","subject_27","trial_40","ɣ","g",0.2367172676,0.1385199241,0.1266603416,0.07222050747409,0
"1198","subject_28","trial_40","ɣ","k",0.2367172676,0.1385199241,0.1266603416,-0.53831970161309,1
"1199","subject_29","trial_40","ɣ","h",0.2367172676,0.1385199241,0.1266603416,-0.3892194104869,1
"1200","subject_30","trial_40","x","k",0.295436664,0.1931348222,-0.03618134263,-0.36795391487243,1
"1201","subject_1","trial_41","x","h",0.295436664,0.1931348222,-0.03618134263,0.28865129200255,1
"1202","subject_2","trial_41","x","s",0.295436664,0.1931348222,-0.03618134263,-0.87161196819214,1
"1203","subject_3","trial_41","x","ʃ",0.295436664,0.1931348222,-0.03618134263,-0.6083012001128,1
"1204","subject_4","trial_41","ɡʲ","b",0.2609970674,0.1099706745,0.1180351906,-1.82721759387342,1
"1205","subject_5","trial_41","ɡʲ","d",0.2609970674,0.1099706745,0.1180351906,-0.81353474579396,1
"1206","subject_6","trial_41","ɡʲ","g",0.2609970674,0.1099706745,0.1180351906,0.48351457045017,0
"1207","subject_7","trial_41","ɡʲ","p",0.2609970674,0.1099706745,0.1180351906,-0.73863565453159,0
"1208","subject_8","trial_41","ɡʲ","t",0.2609970674,0.1099706745,0.1180351906,-0.953883662266879,1
"1209","subject_9","trial_41","ɡʲ","k",0.2609970674,0.1099706745,0.1180351906,-0.47585320022111,1
"1210","subject_10","trial_41","ɡʲ","d͡ʒ",0.2609970674,0.1099706745,0.1180351906,-0.27667604381396,0
"1211","subject_11","trial_41","ɬ","ʃ",0.08333333333,0.1138519924,0.2352941176,0.0594180034674903,1
"1212","subject_12","trial_41","ɬ","l",0.08333333333,0.1138519924,0.2352941176,-0.36662170105357,0
"1213","subject_13","trial_41","ɬ","ʒ",0.08333333333,0.1138519924,0.2352941176,-0.12738592633236,1
"1214","subject_14","trial_41","pʼ","p",0,0.1524453694,0.07795698925,0.32189851433566,1
"1215","subject_15","trial_41","pʼ","t",0,0.1524453694,0.07795698925,-0.57713105678878,1
"1216","subject_16","trial_41","pʼ","k",0,0.1524453694,0.07795698925,-0.46323480071326,1
"1217","subject_17","trial_41","pʼ","b",0,0.1524453694,0.07795698925,-0.16460921213582,1
"1218","subject_18","trial_41","pʼ","d",0,0.1524453694,0.07795698925,-0.72155770150615,1
"1219","subject_19","trial_41","pʼ","g",0,0.1524453694,0.07795698925,-0.7233715363913,1
"1220","subject_20","trial_41","q","p",0.2609970674,-0.05131964809,-0.04765395894,-0.72666523095823,1
"1221","subject_21","trial_41","q","t",0.2609970674,-0.05131964809,-0.04765395894,-0.57713105678878,1
"1222","subject_22","trial_41","q","k",0.2609970674,-0.05131964809,-0.04765395894,0.17303232959971,1
"1223","subject_23","trial_41","q","b",0.2609970674,-0.05131964809,-0.04765395894,-0.76949838391041,1
"1224","subject_24","trial_41","q","d",0.2609970674,-0.05131964809,-0.04765395894,-0.91295934236769,1
"1225","subject_25","trial_41","q","g",0.2609970674,-0.05131964809,-0.04765395894,-0.58358177025076,1
"1226","subject_26","trial_41","qʷ","p",0.1743308167,0.09094028826,0.0394646534,-0.96652040763977,1
"1227","subject_27","trial_41","qʷ","t",0.1743308167,0.09094028826,0.0394646534,-0.76136525128921,0
"1228","subject_28","trial_41","qʷ","k",0.1743308167,0.09094028826,0.0394646534,-0.0798145332402398,0
"1229","subject_29","trial_41","qʷ","b",0.1743308167,0.09094028826,0.0394646534,-1.68132614157317,1
"1230","subject_30","trial_41","qʷ","d",0.1743308167,0.09094028826,0.0394646534,-0.73146909928443,0
"1231","subject_1","trial_42","qʷ","g",0.1743308167,0.09094028826,0.0394646534,-0.433702190605939,0
"1232","subject_2","trial_42","qʷ","w",0.1743308167,0.09094028826,0.0394646534,-0.12366903435088,1
"1233","subject_3","trial_42","ʁʷ","r",0.2840501792,0.09867172676,0.1105313093,-0.3093652777156,1
"1234","subject_4","trial_42","ʁʷ","h",0.2840501792,0.09867172676,0.1105313093,-0.11512523452443,1
"1235","subject_5","trial_42","ʁʷ","w",0.2840501792,0.09867172676,0.1105313093,0.0943979402672896,0
"1236","subject_6","trial_42","xʷ","k",0.3342293907,0.1362007168,-0.01290322581,-0.68808191514267,1
"1237","subject_7","trial_42","xʷ","h",0.3342293907,0.1362007168,-0.01290322581,0.0594180034674903,0
"1238","subject_8","trial_42","xʷ","s",0.3342293907,0.1362007168,-0.01290322581,-1.80744808419134,1
"1239","subject_9","trial_42","xʷ","ʃ",0.3342293907,0.1362007168,-0.01290322581,-1.02241788284819,1
"1240","subject_10","trial_42","xʷ","w",0.3342293907,0.1362007168,-0.01290322581,-0.0859270232931801,0
"1241","subject_11","trial_42","ç","k",0.2925021796,0.1967741935,-0.04887585533,-0.72522508552507,1
"1242","subject_12","trial_42","ç","h",0.2925021796,0.1967741935,-0.04887585533,-0.45597212010725,1
