"","X.1","X","trip_id_2","var1","var2","var3","subject_id","tripletid","delta_dist_sub","subject_language","user_corr","phone_TGT","phone_OTH","phone_X","word_X","word_OTH","word_TGT","speaker_lang","fake_user_corr"
"884",884,884,"stimulus115_Bkabarde",-0.0410199286785632,-0.028891858791063,-0.0721895016494906,"X_GWMVXJRQTZ","stimulus115_B",0.410327271058426,"French",1,"θ","p","θ","EETHEE","EEPEE","EETHEE","kabarde",0
"885",885,885,"stimulus115_Bkabarde",-0.0410199286785632,-0.028891858791063,-0.0721895016494906,"X_FGDYRSVPKC","stimulus115_B",0.410327271058426,"French",1,"θ","p","θ","EETHEE","EEPEE","EETHEE","kabarde",0
"886",886,886,"stimulus115_Bkabarde",-0.0410199286785632,-0.028891858791063,-0.0721895016494906,"X_EZLPMDFCRW","stimulus115_B",0.410327271058426,"French",1,"θ","p","θ","EETHEE","EEPEE","EETHEE","kabarde",0
"887",887,887,"stimulus115_Bkabarde",-0.0410199286785632,-0.028891858791063,-0.0721895016494906,"X_CLBQXPARZD","stimulus115_B",0.410327271058426,"French",1,"θ","p","θ","EETHEE","EEPEE","EETHEE","kabarde",0
"888",888,888,"stimulus115_Bkabarde",-0.0410199286785632,-0.028891858791063,-0.0721895016494906,"X_JYDIRUCSPN","stimulus115_B",0.410327271058426,"French",1,"θ","p","θ","EETHEE","EEPEE","EETHEE","kabarde",1
"889",889,889,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_USOZJQCKNP","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"890",890,890,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_PAUOGDRHWC","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"891",891,891,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_YNBAOIZRUF","stimulus116_A",-0.0524062634949737,"English",0,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"892",892,892,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_WBDYKIXFME","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"893",893,893,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_ADBVFQEMRU","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"894",894,894,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_QLTORFAUPY","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"895",895,895,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_VHNXKCTPGY","stimulus116_A",-0.0524062634949737,"English",0,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"896",896,896,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_CSKAOILVZG","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"897",897,897,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_DIGHMRZLPU","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"898",898,898,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_WHUJSAETKQ","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"899",899,899,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_GQNFBXPZSD","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"900",900,900,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_VPMSCXUJAN","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"901",901,901,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_WJXGTNHBDP","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"902",902,902,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_NZLPFAHTKB","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"903",903,903,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_GWZSFPCMOA","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"904",904,904,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_MRIPLFQBAU","stimulus116_A",-0.0524062634949737,"French",0,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"905",905,905,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_BPRVUJKCQT","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"906",906,906,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_VOXKQDNAGI","stimulus116_A",-0.0524062634949737,"French",0,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"907",907,907,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_PCJRBVAFGK","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"908",908,908,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_ANMRJVBCHE","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"909",909,909,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_BNIGQTFEXV","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"910",910,910,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_GWMVXJRQTZ","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"911",911,911,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_FGDYRSVPKC","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"912",912,912,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_EZLPMDFCRW","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"913",913,913,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_CLBQXPARZD","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",1
"914",914,914,"stimulus116_Ahindi",-0.0235715037547766,-0.024387354286559,0.0265953916181614,"X_JYDIRUCSPN","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","hindi",0
"915",915,915,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_USOZJQCKNP","stimulus116_A",-0.0524062634949737,"English",0,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",0
"916",916,916,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_PAUOGDRHWC","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",0
"917",917,917,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_YNBAOIZRUF","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"918",918,918,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_WBDYKIXFME","stimulus116_A",-0.0524062634949737,"English",0,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"919",919,919,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_ADBVFQEMRU","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"920",920,920,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_QLTORFAUPY","stimulus116_A",-0.0524062634949737,"English",0,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",0
"921",921,921,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_VHNXKCTPGY","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"922",922,922,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_CSKAOILVZG","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"923",923,923,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_DIGHMRZLPU","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"924",924,924,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_WHUJSAETKQ","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",0
"925",925,925,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_GQNFBXPZSD","stimulus116_A",-0.0524062634949737,"English",0,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",0
"926",926,926,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_VPMSCXUJAN","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"927",927,927,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_WJXGTNHBDP","stimulus116_A",-0.0524062634949737,"English",0,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"928",928,928,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_NZLPFAHTKB","stimulus116_A",-0.0524062634949737,"English",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"929",929,929,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_GWZSFPCMOA","stimulus116_A",-0.0524062634949737,"English",0,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",0
"930",930,930,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_MRIPLFQBAU","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"931",931,931,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_BPRVUJKCQT","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",0
"932",932,932,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_VOXKQDNAGI","stimulus116_A",-0.0524062634949737,"French",0,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"933",933,933,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_PCJRBVAFGK","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",0
"934",934,934,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_ANMRJVBCHE","stimulus116_A",-0.0524062634949737,"French",0,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",0
"935",935,935,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_BNIGQTFEXV","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",0
"936",936,936,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_GWMVXJRQTZ","stimulus116_A",-0.0524062634949737,"French",0,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"937",937,937,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_FGDYRSVPKC","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"938",938,938,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_EZLPMDFCRW","stimulus116_A",-0.0524062634949737,"French",1,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"939",939,939,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_CLBQXPARZD","stimulus116_A",-0.0524062634949737,"French",0,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",0
"940",940,940,"stimulus116_Akabarde",0.0707662599004544,0.0863678814686769,0.0237942711699823,"X_JYDIRUCSPN","stimulus116_A",-0.0524062634949737,"French",0,"θ","p","θ","ATHAH","APAH","ATHAH","kabarde",1
"941",941,941,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_USOZJQCKNP","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"942",942,942,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_PAUOGDRHWC","stimulus117_A",-0.118227117744694,"English",0,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"943",943,943,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_YNBAOIZRUF","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"944",944,944,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_WBDYKIXFME","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"945",945,945,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_ADBVFQEMRU","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"946",946,946,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_QLTORFAUPY","stimulus117_A",-0.118227117744694,"English",0,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"947",947,947,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_VHNXKCTPGY","stimulus117_A",-0.118227117744694,"English",0,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"948",948,948,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_CSKAOILVZG","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"949",949,949,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_DIGHMRZLPU","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"950",950,950,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_WHUJSAETKQ","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"951",951,951,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_GQNFBXPZSD","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"952",952,952,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_VPMSCXUJAN","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"953",953,953,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_WJXGTNHBDP","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"954",954,954,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_NZLPFAHTKB","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"955",955,955,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_GWZSFPCMOA","stimulus117_A",-0.118227117744694,"English",0,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"956",956,956,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_MRIPLFQBAU","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"957",957,957,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_BPRVUJKCQT","stimulus117_A",-0.118227117744694,"French",0,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"958",958,958,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_VOXKQDNAGI","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"959",959,959,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_PCJRBVAFGK","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"960",960,960,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_ANMRJVBCHE","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"961",961,961,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_BNIGQTFEXV","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"962",962,962,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_GWMVXJRQTZ","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"963",963,963,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_FGDYRSVPKC","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"964",964,964,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_EZLPMDFCRW","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"965",965,965,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_CLBQXPARZD","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"966",966,966,"stimulus117_Ahindi",-0.00612307883098991,-0.11060181550102,0.125881105903875,"X_JYDIRUCSPN","stimulus117_A",-0.118227117744694,"French",0,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"967",967,967,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_USOZJQCKNP","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"968",968,968,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_PAUOGDRHWC","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"969",969,969,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_YNBAOIZRUF","stimulus117_A",-0.118227117744694,"English",0,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"970",970,970,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_WBDYKIXFME","stimulus117_A",-0.118227117744694,"English",0,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"971",971,971,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_ADBVFQEMRU","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"972",972,972,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_QLTORFAUPY","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"973",973,973,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_VHNXKCTPGY","stimulus117_A",-0.118227117744694,"English",0,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"974",974,974,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_CSKAOILVZG","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"975",975,975,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_DIGHMRZLPU","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"976",976,976,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_WHUJSAETKQ","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"977",977,977,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_GQNFBXPZSD","stimulus117_A",-0.118227117744694,"English",0,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"978",978,978,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_VPMSCXUJAN","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"979",979,979,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_WJXGTNHBDP","stimulus117_A",-0.118227117744694,"English",0,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"980",980,980,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_NZLPFAHTKB","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"981",981,981,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_GWZSFPCMOA","stimulus117_A",-0.118227117744694,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"982",982,982,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_MRIPLFQBAU","stimulus117_A",-0.118227117744694,"French",0,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"983",983,983,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_BPRVUJKCQT","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"984",984,984,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_VOXKQDNAGI","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"985",985,985,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_PCJRBVAFGK","stimulus117_A",-0.118227117744694,"French",0,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"986",986,986,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_ANMRJVBCHE","stimulus117_A",-0.118227117744694,"French",0,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"987",987,987,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_BNIGQTFEXV","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"988",988,988,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_GWMVXJRQTZ","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"989",989,989,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_FGDYRSVPKC","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"990",990,990,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_EZLPMDFCRW","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",1
"991",991,991,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_CLBQXPARZD","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"992",992,992,"stimulus117_Akabarde",-0.0410199286785632,-0.125753330652535,-0.173722068699299,"X_JYDIRUCSPN","stimulus117_A",-0.118227117744694,"French",1,"p","t","p","EEPEE","EETEE","EEPEE","kabarde",0
"993",993,993,"stimulus118_Bhindi",-0.0235715037547766,-0.058653763552968,-0.0284229234001536,"X_USOZJQCKNP","stimulus118_B",0.0980724333735263,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"994",994,994,"stimulus118_Bhindi",-0.0235715037547766,-0.058653763552968,-0.0284229234001536,"X_PAUOGDRHWC","stimulus118_B",0.0980724333735263,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"995",995,995,"stimulus118_Bhindi",-0.0235715037547766,-0.058653763552968,-0.0284229234001536,"X_YNBAOIZRUF","stimulus118_B",0.0980724333735263,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"996",996,996,"stimulus118_Bhindi",-0.0235715037547766,-0.058653763552968,-0.0284229234001536,"X_WBDYKIXFME","stimulus118_B",0.0980724333735263,"English",0,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"997",997,997,"stimulus118_Bhindi",-0.0235715037547766,-0.058653763552968,-0.0284229234001536,"X_ADBVFQEMRU","stimulus118_B",0.0980724333735263,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"998",998,998,"stimulus118_Bhindi",-0.0235715037547766,-0.058653763552968,-0.0284229234001536,"X_QLTORFAUPY","stimulus118_B",0.0980724333735263,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"999",999,999,"stimulus118_Bhindi",-0.0235715037547766,-0.058653763552968,-0.0284229234001536,"X_VHNXKCTPGY","stimulus118_B",0.0980724333735263,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",1
"1000",1000,1000,"stimulus118_Bhindi",-0.0235715037547766,-0.058653763552968,-0.0284229234001536,"X_CSKAOILVZG","stimulus118_B",0.0980724333735263,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"1001",1001,1001,"stimulus118_Bhindi",-0.0235715037547766,-0.058653763552968,-0.0284229234001536,"X_DIGHMRZLPU","stimulus118_B",0.0980724333735263,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"1002",1002,1002,"stimulus118_Bhindi",-0.0235715037547766,-0.058653763552968,-0.0284229234001536,"X_WHUJSAETKQ","stimulus118_B",0.0980724333735263,"English",0,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
"1003",1003,1003,"stimulus118_Bhindi",-0.0235715037547766,-0.058653763552968,-0.0284229234001536,"X_GQNFBXPZSD","stimulus118_B",0.0980724333735263,"English",1,"p","t","p","EEPEE","EETEE","EEPEE","hindi",0
